,Z_OPT_x,ZINDEX_x,Z_OPT_y,ZINDEX_y,ZVALID,ZSUBJECT,Z_FOK_SUBJECT,ZCLIENTHEIGHT,ZCLIENTWIDTH,ZDURATION,ZCHARACTER,Gender,Handedness,Finger
9127,9,114,47,9127,1,132,9216,443.0,375.0,0.6998260021209717,9,0,1,0
9128,9,114,48,9128,1,132,19456,443.0,375.0,0.0845109820365905,1,0,1,0
9129,9,114,48,9129,1,132,11264,443.0,375.0,0.4168660044670105,1,0,1,0
9130,9,114,48,9130,1,132,41984,443.0,375.0,0.5167199969291687,3,0,1,0
9131,9,114,47,9131,1,132,10240,443.0,375.0,0.6666690111160278,9,0,1,0
9132,9,114,47,9132,1,132,13312,443.0,375.0,0.7508209943771362,9,0,1,0
9133,9,114,48,9133,1,132,23552,443.0,375.0,0.200868010520935,4,0,1,0
9134,9,114,47,9134,1,132,26624,443.0,375.0,0.4182130098342895,2,0,1,0
9135,9,114,47,9135,1,132,72704,443.0,375.0,0.2797580361366272,7,0,1,1
9136,9,114,47,9136,1,132,52224,443.0,375.0,0.0674889683723449,1,0,1,1
9137,9,114,47,9137,1,132,71680,443.0,375.0,0.550661027431488,9,0,1,1
9138,9,114,47,9138,1,132,55296,443.0,375.0,0.4506459832191467,6,0,1,1
9139,9,114,47,9139,1,132,70656,443.0,375.0,0.349543035030365,5,0,1,1
9140,9,114,53,9140,1,132,78848,443.0,375.0,0.467208981513977,0,0,1,1
9141,9,114,47,9141,1,132,54272,443.0,375.0,0.400281012058258,6,0,1,1
9142,9,114,47,9142,1,132,64512,443.0,375.0,0.6486750245094299,9,0,1,1
9143,9,114,49,9143,1,132,82944,443.0,375.0,0.0999180078506469,1,0,1,1
9144,9,114,48,9144,1,132,53248,443.0,375.0,0.4838650226593017,3,0,1,1
9145,9,114,52,9145,1,132,60416,443.0,375.0,0.4650640487670898,0,0,1,1
9146,9,114,48,9146,1,132,79872,443.0,375.0,0.2673079967498779,4,0,1,1
9147,9,114,47,9147,1,132,65536,443.0,375.0,0.7340549826622009,8,0,1,1
9148,9,114,52,9148,1,132,44032,443.0,375.0,0.5507000088691711,0,0,1,1
9149,9,114,48,9149,1,132,80896,443.0,375.0,0.3335430026054382,4,0,1,1
9150,9,114,51,9150,1,132,49152,443.0,375.0,0.5337629914283752,0,0,1,1
9151,9,114,47,9151,1,132,47104,443.0,375.0,0.76664799451828,7,0,1,1
9152,9,114,47,9152,1,132,59392,443.0,375.0,0.6805520057678223,8,0,1,1
9153,9,114,48,9153,1,132,43008,443.0,375.0,0.4501970410346985,5,0,1,1
9154,9,114,47,9154,1,132,66560,443.0,375.0,0.7158740162849426,9,0,1,1
9155,9,114,47,9155,1,132,56320,443.0,375.0,0.3998849987983703,5,0,1,1
9156,9,114,48,9156,1,132,48128,443.0,375.0,0.2837600111961365,4,0,1,1
9157,9,114,47,9157,1,132,74752,443.0,375.0,0.4169549942016601,6,0,1,1
9158,9,114,49,9158,1,132,57344,443.0,375.0,0.0836110115051269,1,0,1,1
9159,9,114,47,9159,1,132,46080,443.0,375.0,0.4668620228767395,6,0,1,1
9160,9,114,48,9160,1,132,69632,443.0,375.0,0.4675710201263428,5,0,1,1
9161,9,114,47,9161,1,132,63488,443.0,375.0,0.2503200173377991,7,0,1,1
9162,9,114,48,9162,1,132,75776,443.0,375.0,0.5340070128440857,3,0,1,1
9163,9,114,49,9163,1,132,50176,443.0,375.0,0.1012730002403259,1,0,1,1
9164,9,114,48,9164,1,132,67584,443.0,375.0,0.6007609963417053,3,0,1,1
9165,9,114,49,9165,1,132,58368,443.0,375.0,0.432354986667633,2,0,1,1
9166,9,114,49,9166,1,132,76800,443.0,375.0,0.3830479979515075,2,0,1,1
9167,9,114,47,9167,1,132,68608,443.0,375.0,0.7006009817123413,8,0,1,1
9168,9,114,47,9168,1,132,51200,443.0,375.0,0.699800968170166,8,0,1,1
9169,9,114,48,9169,1,132,77824,443.0,375.0,0.4843499660491943,3,0,1,1
9170,9,114,48,9170,1,132,81920,443.0,375.0,0.3828200101852417,2,0,1,1
9171,9,114,47,9171,1,132,73728,443.0,375.0,0.3671199679374695,2,0,1,1
9172,9,114,47,9172,1,132,61440,443.0,375.0,0.6149719953536987,9,0,1,1
9173,9,114,48,9173,1,132,45056,443.0,375.0,0.2831089496612549,4,0,1,1
9174,9,114,47,9174,1,132,62464,443.0,375.0,0.35064297914505,7,0,1,1
9175,10,115,49,9175,1,133,25600,443.0,375.0,0.0522960424423217,1,1,1,0
9176,10,115,47,9176,1,133,39936,443.0,375.0,0.4340580105781555,8,1,1,0
9177,10,115,47,9177,1,133,9216,443.0,375.0,0.5498030185699463,9,1,1,0
9178,10,115,47,9178,1,133,34816,443.0,375.0,0.4002329707145691,8,1,1,0
9179,10,115,48,9179,1,133,28672,443.0,375.0,0.6994150280952454,5,1,1,0
9180,10,115,48,9180,1,133,29696,443.0,375.0,0.2993109822273254,6,1,1,0
9181,10,115,49,9181,1,133,23552,443.0,375.0,0.0837870240211486,1,1,1,0
9182,10,115,49,9182,1,133,22528,443.0,375.0,0.2975109815597534,6,1,1,0
9183,10,115,48,9183,1,133,21504,443.0,375.0,0.5652779936790466,4,1,1,0
9184,10,115,48,9184,1,133,17408,443.0,375.0,0.7173519730567932,5,1,1,0
9185,10,115,48,9185,1,133,3072,443.0,375.0,0.7819179892539978,4,1,1,0
9186,10,115,48,9186,1,133,35840,443.0,375.0,0.5174210071563721,4,1,1,0
9187,10,115,47,9187,1,133,36864,443.0,375.0,0.5324339866638184,9,1,1,0
9188,10,115,47,9188,1,133,4096,443.0,375.0,0.9502319693565368,5,1,1,0
9189,10,115,51,9189,1,133,41984,443.0,375.0,0.3508889675140381,0,1,1,0
9190,10,115,48,9190,1,133,6144,443.0,375.0,0.5174680352210999,6,1,1,0
9191,10,115,48,9191,1,133,24576,443.0,375.0,0.0656229853630065,1,1,1,0
9192,10,115,47,9192,1,133,8192,443.0,375.0,0.6004089713096619,8,1,1,0
9193,10,115,48,9193,1,133,16384,443.0,375.0,0.4164260029792785,3,1,1,0
9194,10,115,47,9194,1,133,30720,443.0,375.0,0.2672629952430725,7,1,1,0
9195,10,115,47,9195,1,133,5120,443.0,375.0,0.9813050031661988,5,1,1,0
9196,10,115,47,9196,1,133,7168,443.0,375.0,0.6657799482345581,9,1,1,0
9197,10,115,48,9197,1,133,38912,443.0,375.0,0.4005939960479736,3,1,1,0
9198,10,115,47,9198,1,133,13312,443.0,375.0,0.4006829857826233,2,1,1,0
9199,10,115,47,9199,1,133,37888,443.0,375.0,0.4500190019607544,8,1,1,0
9200,10,115,48,9200,1,133,20480,443.0,375.0,0.3834609985351562,2,1,1,0
9201,10,115,50,9201,1,133,15360,443.0,375.0,0.0833350419998169,1,1,1,0
9202,10,115,47,9202,1,133,19456,443.0,375.0,0.300707995891571,7,1,1,0
9203,10,115,48,9203,1,133,2048,443.0,375.0,0.5833239555358887,3,1,1,0
9204,10,115,54,9204,1,133,14336,443.0,375.0,0.3007859587669372,0,1,1,0
9205,10,115,47,9205,1,133,31744,443.0,375.0,0.251941978931427,7,1,1,0
9206,10,115,49,9206,1,133,27648,443.0,375.0,0.4496819972991943,2,1,1,0
9207,10,115,47,9207,1,133,40960,443.0,375.0,0.3175580501556396,6,1,1,0
9208,10,115,53,9208,1,133,11264,443.0,375.0,0.4174500107765198,0,1,1,0
9209,10,115,47,9209,1,133,32768,443.0,375.0,0.3671020269393921,2,1,1,0
9210,10,115,47,9210,1,133,26624,443.0,375.0,0.5173310041427612,9,1,1,0
9211,10,115,47,9211,1,133,18432,443.0,375.0,0.4494950175285339,3,1,1,0
9212,10,115,48,9212,1,133,10240,443.0,375.0,0.6005439758300781,4,1,1,0
9213,10,115,47,9213,1,133,33792,443.0,375.0,0.2678219676017761,7,1,1,0
9214,10,115,50,9214,1,133,12288,443.0,375.0,0.367173969745636,0,1,1,0
9215,10,115,50,9215,1,133,72704,443.0,375.0,0.3833979964256286,0,1,1,1
9216,10,115,49,9216,1,133,62464,443.0,375.0,0.1018719673156738,1,1,1,1
9217,10,115,48,9217,1,133,81920,443.0,375.0,0.7675279974937439,5,1,1,1
9218,10,115,47,9218,1,133,58368,443.0,375.0,0.4845480322837829,9,1,1,1
9219,10,115,48,9219,1,133,44032,443.0,375.0,0.3850870132446289,2,1,1,1
9220,10,115,48,9220,1,133,67584,443.0,375.0,0.5828039646148682,4,1,1,1
9221,10,115,48,9221,1,133,45056,443.0,375.0,0.5173750519752502,2,1,1,1
9222,10,115,47,9222,1,133,60416,443.0,375.0,0.3006860017776489,7,1,1,1
9223,10,115,47,9223,1,133,48128,443.0,375.0,0.4670470356941223,3,1,1,1
9224,10,115,47,9224,1,133,63488,443.0,375.0,0.5669249892234802,9,1,1,1
9225,10,115,47,9225,1,133,82944,443.0,375.0,0.3669349551200866,6,1,1,1
9226,10,115,47,9226,1,133,64512,443.0,375.0,0.5005410313606262,8,1,1,1
9227,10,115,48,9227,1,133,54272,443.0,375.0,0.5668579936027527,4,1,1,1
9228,10,115,47,9228,1,133,65536,443.0,375.0,0.3180140256881714,7,1,1,1
9229,10,115,47,9229,1,133,49152,443.0,375.0,0.5154370069503784,9,1,1,1
9230,10,115,47,9230,1,133,75776,443.0,375.0,0.6007390022277832,8,1,1,1
9231,10,115,47,9231,1,133,76800,443.0,375.0,0.5834019780158997,8,1,1,1
9232,10,115,53,9232,1,133,77824,443.0,375.0,0.3673779964447021,0,1,1,1
9233,10,115,50,9233,1,133,66560,443.0,375.0,0.0997079610824585,1,1,1,1
9234,10,115,47,9234,1,133,51200,443.0,375.0,0.7838859558105469,5,1,1,1
9235,10,115,47,9235,1,133,68608,443.0,375.0,0.5330739617347717,9,1,1,1
9236,10,115,52,9236,1,133,71680,443.0,375.0,0.3848249912261963,0,1,1,1
9237,10,115,48,9237,1,133,46080,443.0,375.0,0.1008039712905883,1,1,1,1
9238,10,115,52,9238,1,133,52224,443.0,375.0,0.3663580417633056,0,1,1,1
9239,10,115,47,9239,1,133,74752,443.0,375.0,0.3839759826660156,6,1,1,1
9240,10,115,47,9240,1,133,57344,443.0,375.0,0.4989199638366699,3,1,1,1
9241,10,115,46,9241,1,133,78848,443.0,375.0,0.3983610272407532,2,1,1,1
9242,10,115,47,9242,1,133,43008,443.0,375.0,0.5001899600028992,8,1,1,1
9243,10,115,47,9243,1,133,69632,443.0,375.0,0.5498690009117126,4,1,1,1
9244,10,115,48,9244,1,133,59392,443.0,375.0,0.4837760329246521,3,1,1,1
9245,10,115,48,9245,1,133,61440,443.0,375.0,0.4844290018081665,3,1,1,1
9246,10,115,47,9246,1,133,79872,443.0,375.0,0.2669139504432678,7,1,1,1
9247,10,115,47,9247,1,133,55296,443.0,375.0,0.2516369819641113,7,1,1,1
9248,10,115,48,9248,1,133,53248,443.0,375.0,0.0668699741363525,1,1,1,1
9249,10,115,48,9249,1,133,47104,443.0,375.0,0.534093976020813,4,1,1,1
9250,10,115,47,9250,1,133,70656,443.0,375.0,0.3173559904098511,6,1,1,1
9251,10,115,48,9251,1,133,56320,443.0,375.0,0.3501889705657959,2,1,1,1
9252,10,115,48,9252,1,133,50176,443.0,375.0,0.827629029750824,5,1,1,1
9253,10,115,48,9253,1,133,80896,443.0,375.0,0.7669349908828735,5,1,1,1
9254,10,115,47,9254,1,133,73728,443.0,375.0,0.3338450193405151,6,1,1,1
9255,9,116,52,9255,1,134,13312,443.0,375.0,0.4340949654579162,0,0,1,0
9256,9,116,47,9256,1,134,35840,443.0,375.0,0.9164729714393616,9,0,1,0
9257,9,116,51,9257,1,134,17408,443.0,375.0,0.5499170422554016,0,0,1,0
9258,9,116,46,9258,1,134,34816,443.0,375.0,0.5007140040397644,2,0,1,0
9259,9,116,47,9259,1,134,10240,443.0,375.0,0.3500030040740967,5,0,1,0
9260,9,116,53,9260,1,134,25600,443.0,375.0,0.6839479804039001,0,0,1,0
9261,9,116,47,9261,1,134,3072,443.0,375.0,0.6839540004730225,9,0,1,0
9262,9,116,47,9262,1,134,12288,443.0,375.0,0.6333159804344177,3,0,1,0
9263,9,116,47,9263,1,134,31744,443.0,375.0,0.4837909936904907,6,0,1,0
9264,9,116,47,9264,1,134,41984,443.0,375.0,0.2669609785079956,7,0,1,0
9265,9,116,47,9265,1,134,16384,443.0,375.0,0.6666309833526611,9,0,1,0
9266,9,116,48,9266,1,134,22528,443.0,375.0,0.5507400035858154,3,0,1,0
9267,9,116,47,9267,1,134,18432,443.0,375.0,0.499767005443573,6,0,1,0
9268,9,116,48,9268,1,134,2048,443.0,375.0,0.6324049830436707,2,0,1,0
9269,9,116,47,9269,1,134,6144,443.0,375.0,0.4000529646873474,5,0,1,0
9270,9,116,49,9270,1,134,24576,443.0,375.0,0.1828579902648925,1,0,1,0
9271,9,116,47,9271,1,134,9216,443.0,375.0,0.6671800017356873,8,0,1,0
9272,9,116,47,9272,1,134,21504,443.0,375.0,0.2662819623947143,7,0,1,0
9273,9,116,47,9273,1,134,30720,443.0,375.0,0.2497829794883728,7,0,1,0
9274,9,116,48,9274,1,134,15360,443.0,375.0,0.634198009967804,3,0,1,0
9275,9,116,47,9275,1,134,36864,443.0,375.0,0.5002670288085938,6,0,1,0
9276,9,116,48,9276,1,134,8192,443.0,375.0,0.3838100433349609,5,0,1,0
9277,9,116,47,9277,1,134,32768,443.0,375.0,0.5338369607925415,6,0,1,0
9278,9,116,48,9278,1,134,33792,443.0,375.0,0.2829949855804443,4,0,1,0
9279,9,116,47,9279,1,134,20480,443.0,375.0,0.2991520166397095,7,0,1,0
9280,9,116,49,9280,1,134,39936,443.0,375.0,0.1672750115394592,1,0,1,0
9281,9,116,48,9281,1,134,26624,443.0,375.0,0.2673500180244446,4,0,1,0
9282,9,116,48,9282,1,134,29696,443.0,375.0,0.3343939781188965,4,0,1,0
9283,9,116,49,9283,1,134,7168,443.0,375.0,0.5162169933319092,2,0,1,0
9284,9,116,48,9284,1,134,38912,443.0,375.0,0.350536048412323,5,0,1,0
9285,9,116,47,9285,1,134,27648,443.0,375.0,0.6496989727020264,8,0,1,0
9286,9,116,47,9286,1,134,40960,443.0,375.0,0.6668980121612549,8,0,1,0
9287,9,116,49,9287,1,134,14336,443.0,375.0,0.1838210225105285,1,0,1,0
9288,9,116,48,9288,1,134,37888,443.0,375.0,0.3171690106391907,4,0,1,0
9289,9,116,47,9289,1,134,19456,443.0,375.0,1.0825240015983582,9,0,1,0
9290,9,116,52,9290,1,134,28672,443.0,375.0,0.4346059560775757,0,0,1,0
9291,9,116,48,9291,1,134,5120,443.0,375.0,0.6839100122451782,3,0,1,0
9292,9,116,47,9292,1,134,4096,443.0,375.0,0.8833940029144287,8,0,1,0
9293,9,116,49,9293,1,134,11264,443.0,375.0,0.2155579924583435,1,0,1,0
9294,9,116,49,9294,1,134,23552,443.0,375.0,0.5006310343742371,2,0,1,0
9295,9,116,47,9295,1,134,45056,443.0,375.0,0.5504119992256165,9,0,1,1
9296,9,116,47,9296,1,134,53248,443.0,375.0,0.2506150007247925,7,0,1,1
9297,9,116,47,9297,1,134,75776,443.0,375.0,0.5176759958267212,9,0,1,1
9298,9,116,48,9298,1,134,49152,443.0,375.0,0.3840759992599487,5,0,1,1
9299,9,116,48,9299,1,134,55296,443.0,375.0,0.5498210191726685,3,0,1,1
9300,9,116,50,9300,1,134,80896,443.0,375.0,0.1837639808654785,1,0,1,1
9301,9,116,47,9301,1,134,64512,443.0,375.0,0.3001720309257507,4,0,1,1
9302,9,116,48,9302,1,134,54272,443.0,375.0,0.3339759707450866,5,0,1,1
9303,9,116,47,9303,1,134,51200,443.0,375.0,0.5331809520721436,6,0,1,1
9304,9,116,47,9304,1,134,66560,443.0,375.0,0.2334660291671753,7,0,1,1
9305,9,116,48,9305,1,134,50176,443.0,375.0,0.4336180090904236,2,0,1,1
9306,9,116,48,9306,1,134,44032,443.0,375.0,0.5339609980583191,3,0,1,1
9307,9,116,49,9307,1,134,63488,443.0,375.0,0.2335230112075805,1,0,1,1
9308,9,116,47,9308,1,134,72704,443.0,375.0,0.7161920070648193,8,0,1,1
9309,9,116,47,9309,1,134,52224,443.0,375.0,0.6837640404701233,8,0,1,1
9310,9,116,47,9310,1,134,48128,443.0,375.0,0.550711989402771,6,0,1,1
9311,9,116,50,9311,1,134,73728,443.0,375.0,0.41702800989151,0,0,1,1
9312,9,116,49,9312,1,134,82944,443.0,375.0,0.1837930083274841,1,0,1,1
9313,9,116,47,9313,1,134,71680,443.0,375.0,0.3838319778442383,5,0,1,1
9314,9,116,47,9314,1,134,59392,443.0,375.0,0.4171299934387207,2,0,1,1
9315,9,116,47,9315,1,134,47104,443.0,375.0,0.3496689796447754,5,0,1,1
9316,9,116,47,9316,1,134,68608,443.0,375.0,0.5506759881973267,9,0,1,1
9317,9,116,49,9317,1,134,60416,443.0,375.0,0.1172350049018859,1,0,1,1
9318,9,116,48,9318,1,134,78848,443.0,375.0,0.5504779815673828,3,0,1,1
9319,9,116,47,9319,1,134,46080,443.0,375.0,0.249888002872467,7,0,1,1
9320,9,116,47,9320,1,134,57344,443.0,375.0,0.6673880219459534,8,0,1,1
9321,9,116,48,9321,1,134,69632,443.0,375.0,0.6005249619483948,3,0,1,1
9322,9,116,49,9322,1,134,79872,443.0,375.0,0.467395007610321,2,0,1,1
9323,9,116,48,9323,1,134,70656,443.0,375.0,0.3003519773483276,4,0,1,1
9324,9,116,53,9324,1,134,61440,443.0,375.0,0.4341129660606384,0,0,1,1
9325,9,116,47,9325,1,134,58368,443.0,375.0,0.25073903799057,7,0,1,1
9326,9,116,47,9326,1,134,43008,443.0,375.0,0.6168740391731262,8,0,1,1
9327,9,116,47,9327,1,134,67584,443.0,375.0,0.5499889850616455,9,0,1,1
9328,9,116,47,9328,1,134,81920,443.0,375.0,0.4840180277824402,2,0,1,1
9329,9,116,50,9329,1,134,76800,443.0,375.0,0.3829280138015747,0,0,1,1
9330,9,116,51,9330,1,134,56320,443.0,375.0,0.4173229932785034,0,0,1,1
9331,9,116,48,9331,1,134,65536,443.0,375.0,0.2999979853630066,4,0,1,1
9332,9,116,47,9332,1,134,77824,443.0,375.0,0.300508975982666,4,0,1,1
9333,9,116,47,9333,1,134,74752,443.0,375.0,0.4488949775695801,6,0,1,1
9334,9,116,47,9334,1,134,62464,443.0,375.0,0.4166159629821777,6,0,1,1
9335,9,117,47,9335,1,135,29696,443.0,375.0,0.433830976486206,6,0,1,0
9336,9,117,48,9336,1,135,4096,443.0,375.0,0.3174120187759399,1,0,1,0
9337,9,117,49,9337,1,135,37888,443.0,375.0,0.483983039855957,2,0,1,0
9338,9,117,49,9338,1,135,30720,443.0,375.0,0.6000900268554688,5,0,1,0
9339,9,117,47,9339,1,135,40960,443.0,375.0,0.5844550132751465,9,0,1,0
9340,9,117,48,9340,1,135,22528,443.0,375.0,0.6656589508056641,3,0,1,0
9341,9,117,47,9341,1,135,8192,443.0,375.0,0.3143750429153442,7,0,1,0
9342,9,117,48,9342,1,135,3072,443.0,375.0,0.5166749954223633,5,0,1,0
9343,9,117,47,9343,1,135,32768,443.0,375.0,0.5663589835166931,9,0,1,0
9344,9,117,49,9344,1,135,17408,443.0,375.0,0.4835280179977417,2,0,1,0
9345,9,117,47,9345,1,135,5120,443.0,375.0,0.8166500329971313,8,0,1,0
9346,9,117,48,9346,1,135,39936,443.0,375.0,0.2674410343170166,4,0,1,0
9347,9,117,53,9347,1,135,20480,443.0,375.0,0.483814001083374,0,0,1,0
9348,9,117,52,9348,1,135,12288,443.0,375.0,0.5830360054969788,0,0,1,0
9349,9,117,47,9349,1,135,31744,443.0,375.0,0.2839309573173523,7,0,1,0
9350,9,117,47,9350,1,135,23552,443.0,375.0,0.2669659852981567,4,0,1,0
9351,9,117,48,9351,1,135,7168,443.0,375.0,0.4664379954338074,2,0,1,0
9352,9,117,47,9352,1,135,13312,443.0,375.0,0.5672879815101624,9,0,1,0
9353,9,117,47,9353,1,135,9216,443.0,375.0,0.5831769704818726,5,0,1,0
9354,9,117,47,9354,1,135,10240,443.0,375.0,0.7508500218391418,8,0,1,0
9355,9,117,51,9355,1,135,33792,443.0,375.0,0.4674029946327209,0,0,1,0
9356,9,117,47,9356,1,135,24576,443.0,375.0,0.4510039687156677,6,0,1,0
9357,9,117,47,9357,1,135,14336,443.0,375.0,0.6000379920005798,3,0,1,0
9358,9,117,48,9358,1,135,15360,443.0,375.0,0.6661719679832458,3,0,1,0
9359,9,117,47,9359,1,135,2048,443.0,375.0,0.5666000247001648,9,0,1,0
9360,9,117,47,9360,1,135,34816,443.0,375.0,0.250586986541748,7,0,1,0
9361,9,117,50,9361,1,135,19456,443.0,375.0,0.5001839995384216,0,0,1,0
9362,9,117,47,9362,1,135,41984,443.0,375.0,0.5167700052261353,6,0,1,0
9363,9,117,48,9363,1,135,25600,443.0,375.0,0.2676200270652771,4,0,1,0
9364,9,117,49,9364,1,135,16384,443.0,375.0,0.317048966884613,1,0,1,0
9365,9,117,48,9365,1,135,35840,443.0,375.0,0.5844219923019409,3,0,1,0
9366,9,117,47,9366,1,135,27648,443.0,375.0,0.7164320349693298,8,0,1,0
9367,9,117,47,9367,1,135,11264,443.0,375.0,0.4168339967727661,6,0,1,0
9368,9,117,47,9368,1,135,21504,443.0,375.0,0.317484974861145,7,0,1,0
9369,9,117,48,9369,1,135,38912,443.0,375.0,0.2500389814376831,4,0,1,0
9370,9,117,47,9370,1,135,26624,443.0,375.0,0.6175040006637573,5,0,1,0
9371,9,117,47,9371,1,135,18432,443.0,375.0,0.6332120299339294,8,0,1,0
9372,9,117,48,9372,1,135,6144,443.0,375.0,0.3336379528045654,1,0,1,0
9373,9,117,49,9373,1,135,36864,443.0,375.0,0.3342580199241638,1,0,1,0
9374,9,117,48,9374,1,135,28672,443.0,375.0,0.4999279975891113,2,0,1,0
9375,9,117,48,9375,1,135,64512,443.0,375.0,0.698839008808136,3,0,1,1
9376,9,117,47,9376,1,135,54272,443.0,375.0,0.8505010008811951,8,0,1,1
9377,9,117,47,9377,1,135,71680,443.0,375.0,0.6008129715919495,9,0,1,1
9378,9,117,47,9378,1,135,51200,443.0,375.0,0.5329949855804443,6,0,1,1
9379,9,117,47,9379,1,135,44032,443.0,375.0,0.7827799916267395,8,0,1,1
9380,9,117,48,9380,1,135,74752,443.0,375.0,0.582863986492157,3,0,1,1
9381,9,117,47,9381,1,135,47104,443.0,375.0,0.5161370038986206,6,0,1,1
9382,9,117,47,9382,1,135,80896,443.0,375.0,0.615568995475769,9,0,1,1
9383,9,117,52,9383,1,135,46080,443.0,375.0,0.4833809733390808,0,0,1,1
9384,9,117,48,9384,1,135,50176,443.0,375.0,0.634164035320282,5,0,1,1
9385,9,117,48,9385,1,135,82944,443.0,375.0,0.6332600116729736,3,0,1,1
9386,9,117,47,9386,1,135,67584,443.0,375.0,0.382341980934143,4,0,1,1
9387,9,117,48,9387,1,135,81920,443.0,375.0,0.6840260028839111,5,0,1,1
9388,9,117,47,9388,1,135,58368,443.0,375.0,0.3004480004310608,7,0,1,1
9389,9,117,47,9389,1,135,48128,443.0,375.0,0.6499879956245422,5,0,1,1
9390,9,117,47,9390,1,135,72704,443.0,375.0,0.3011940121650696,7,0,1,1
9391,9,117,49,9391,1,135,43008,443.0,375.0,0.7161939740180969,2,0,1,1
9392,9,117,48,9392,1,135,53248,443.0,375.0,0.7295070290565491,2,0,1,1
9393,9,117,47,9393,1,135,70656,443.0,375.0,0.6508539915084839,9,0,1,1
9394,9,117,47,9394,1,135,59392,443.0,375.0,0.333856999874115,7,0,1,1
9395,9,117,47,9395,1,135,45056,443.0,375.0,0.499983012676239,6,0,1,1
9396,9,117,47,9396,1,135,52224,443.0,375.0,0.7661970257759094,5,0,1,1
9397,9,117,47,9397,1,135,49152,443.0,375.0,0.950980007648468,8,0,1,1
9398,9,117,49,9398,1,135,79872,443.0,375.0,0.3511629700660705,1,0,1,1
9399,9,117,48,9399,1,135,73728,443.0,375.0,0.2846279740333557,4,0,1,1
9400,9,117,47,9400,1,135,75776,443.0,375.0,0.7667410373687744,8,0,1,1
9401,9,117,52,9401,1,135,66560,443.0,375.0,0.6001700162887573,0,0,1,1
9402,9,117,49,9402,1,135,61440,443.0,375.0,0.3343170285224914,1,0,1,1
9403,9,117,48,9403,1,135,60416,443.0,375.0,0.5672520399093628,2,0,1,1
9404,9,117,48,9404,1,135,76800,443.0,375.0,0.2841150164604187,4,0,1,1
9405,9,117,47,9405,1,135,55296,443.0,375.0,0.83268803358078,3,0,1,1
9406,9,117,48,9406,1,135,77824,443.0,375.0,0.3501439690589905,4,0,1,1
9407,9,117,46,9407,1,135,65536,443.0,375.0,0.5174230337142944,2,0,1,1
9408,9,117,47,9408,1,135,56320,443.0,375.0,0.7841099500656128,9,0,1,1
9409,9,117,53,9409,1,135,68608,443.0,375.0,0.6005160212516785,0,0,1,1
9410,9,117,52,9410,1,135,78848,443.0,375.0,0.5833120346069336,0,0,1,1
9411,9,117,47,9411,1,135,62464,443.0,375.0,0.517304003238678,6,0,1,1
9412,9,117,48,9412,1,135,69632,443.0,375.0,0.3169299960136413,1,0,1,1
9413,9,117,49,9413,1,135,63488,443.0,375.0,0.3512600064277649,1,0,1,1
9414,9,117,47,9414,1,135,57344,443.0,375.0,0.2985000014305115,7,0,1,1
9415,9,118,49,9415,1,136,10240,443.0,375.0,0.1838160157203674,1,0,1,0
9416,9,118,47,9416,1,136,33792,443.0,375.0,0.2655830383300781,7,0,1,0
9417,9,118,47,9417,1,136,17408,443.0,375.0,0.5331160426139832,9,0,1,0
9418,9,118,47,9418,1,136,30720,443.0,375.0,0.449817955493927,8,0,1,0
9419,9,118,48,9419,1,136,6144,443.0,375.0,0.500078022480011,2,0,1,0
9420,9,118,47,9420,1,136,18432,443.0,375.0,0.2672129869461059,4,0,1,0
9421,9,118,51,9421,1,136,25600,443.0,375.0,0.3672000169754028,0,0,1,0
9422,9,118,47,9422,1,136,20480,443.0,375.0,0.5316500067710876,8,0,1,0
9423,9,118,47,9423,1,136,24576,443.0,375.0,0.5011940002441406,3,0,1,0
9424,9,118,47,9424,1,136,7168,443.0,375.0,0.5675100088119507,3,0,1,0
9425,9,118,48,9425,1,136,27648,443.0,375.0,0.1175609827041626,1,0,1,0
9426,9,118,47,9426,1,136,36864,443.0,375.0,0.4339749813079834,2,0,1,0
9427,9,118,47,9427,1,136,11264,443.0,375.0,0.416388988494873,6,0,1,0
9428,9,118,47,9428,1,136,12288,443.0,375.0,0.3995599746704101,6,0,1,0
9429,9,118,52,9429,1,136,22528,443.0,375.0,0.4007899761199951,0,0,1,0
9430,9,118,47,9430,1,136,32768,443.0,375.0,0.2323420047760009,7,0,1,0
9431,9,118,47,9431,1,136,39936,443.0,375.0,0.4499879479408264,9,0,1,0
9432,9,118,47,9432,1,136,26624,443.0,375.0,0.5334169864654541,9,0,1,0
9433,9,118,47,9433,1,136,23552,443.0,375.0,0.550134003162384,9,0,1,0
9434,9,118,47,9434,1,136,35840,443.0,375.0,0.3840000033378601,5,0,1,0
9435,9,118,47,9435,1,136,5120,443.0,375.0,0.4999290108680725,8,0,1,0
9436,9,118,48,9436,1,136,4096,443.0,375.0,0.549983024597168,3,0,1,0
9437,9,118,47,9437,1,136,41984,443.0,375.0,0.2169700264930725,4,0,1,0
9438,9,118,49,9438,1,136,38912,443.0,375.0,0.0838119983673095,1,0,1,0
9439,9,118,52,9439,1,136,2048,443.0,375.0,0.6996320486068726,0,0,1,0
9440,9,118,47,9440,1,136,29696,443.0,375.0,0.3169339895248413,6,0,1,0
9441,9,118,52,9441,1,136,15360,443.0,375.0,0.3842620253562927,0,0,1,0
9442,9,118,50,9442,1,136,9216,443.0,375.0,0.2674909830093384,1,0,1,0
